"county_code","county","office","district","party","candidate","votes","pct"
"26","Grant","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","31","5.78"
"26","Grant","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","276","51.49"
"26","Grant","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","229","42.72"
"26","Grant","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","58","9.13"
"26","Grant","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","379","59.69"
"26","Grant","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","180","28.35"
"26","Grant","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","12","1.89"
"26","Grant","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","6","0.94"
"26","Grant","Attorney General","","R","Doug Wardlow","258","50.59"
"26","Grant","Attorney General","","R","Robert Lessard","98","19.22"
"26","Grant","Attorney General","","R","Sharon Anderson","154","30.20"
"26","Grant","Attorney General","","DFL","Mike Rothman","35","5.80"
"26","Grant","Attorney General","","DFL","Debra Hilstrom","102","16.92"
"26","Grant","Attorney General","","DFL","Matt Pelikan","27","4.48"
"26","Grant","Attorney General","","DFL","Tom Foley","89","14.76"
"26","Grant","Attorney General","","DFL","Keith Ellison","350","58.04"
"26","Grant","County Commissioner District 2","02","NP","Dwight Walvatne","238","58.05"
"26","Grant","County Commissioner District 2","02","NP","Troy A. Johnsrud","81","19.76"
"26","Grant","County Commissioner District 2","02","NP","Paul Jennen","91","22.20"
"27","Hennepin","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","2465","5.37"
"27","Hennepin","U.S. Senate","","R","Rae Hart Anderson","3347","7.30"
"27","Hennepin","U.S. Senate","","R","Jim Newberger","34366","74.91"
"27","Hennepin","U.S. Senate","","R","Merrill Anderson","5700","12.42"
"27","Hennepin","U.S. Senate","","DFL","Steve Carlson","2441","1.26"
"27","Hennepin","U.S. Senate","","DFL","Stephen A. Emery","1992","1.03"
"27","Hennepin","U.S. Senate","","DFL","Amy Klobuchar","187006","96.42"
"27","Hennepin","U.S. Senate","","DFL","David Robert Groves","1360","0.70"
"27","Hennepin","U.S. Senate","","DFL","Leonard J. Richards","1146","0.59"
"27","Hennepin","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","1142","2.37"
"27","Hennepin","U.S. Senate","Unexpired Term","R","Bob Anderson","12709","26.37"
"27","Hennepin","U.S. Senate","Unexpired Term","R","Karin Housley","34347","71.26"
"27","Hennepin","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","1176","0.62"
"27","Hennepin","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","3501","1.83"
"27","Hennepin","U.S. Senate","Unexpired Term","DFL","Tina Smith","146293","76.60"
"27","Hennepin","U.S. Senate","Unexpired Term","DFL","Nick Leonard","4962","2.60"
"27","Hennepin","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","27450","14.37"
"27","Hennepin","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","7613","3.99"
"27","Hennepin","U.S. House","3","R","Erik Paulsen","32858","100.00"
"27","Hennepin","U.S. House","3","DFL","Cole Young","10684","17.65"
"27","Hennepin","U.S. House","3","DFL","Dean Phillips","49846","82.35"
"27","Hennepin","U.S. House","5","R","Bob ""Again"" Carney Jr.","1421","10.72"
"27","Hennepin","U.S. House","5","R","Jennifer Zielinski","7565","57.08"
"27","Hennepin","U.S. House","5","R","Christopher Chamberlin","4268","32.20"
"27","Hennepin","U.S. House","5","DFL","Frank Nelson Drake","2241","1.74"
"27","Hennepin","U.S. House","5","DFL","Patricia Torres Ray","16902","13.15"
"27","Hennepin","U.S. House","5","DFL","Margaret Anderson Kelliher","38383","29.87"
"27","Hennepin","U.S. House","5","DFL","Ilhan Omar","62668","48.77"
"27","Hennepin","U.S. House","5","DFL","Jamal Abdi Abdulahi","4655","3.62"
"27","Hennepin","U.S. House","5","DFL","Bobby Joe Champion","3656","2.85"
"27","Hennepin","U.S. House","6","R","Tom Emmer","53","85.48"
"27","Hennepin","U.S. House","6","R","A.J. Kern","8","12.90"
"27","Hennepin","U.S. House","6","R","Patrick Munro","1","1.61"
"27","Hennepin","U.S. House","6","DFL","Ian Todd","23","100.00"
"27","Hennepin","State House","34A","R","Kristin Robbins","2010","59.33"
"27","Hennepin","State House","34A","R","Brad Ganzer","1378","40.67"
"27","Hennepin","State House","34A","DFL","Dan Solon","2444","100.00"
"27","Hennepin","State House","40B","R","Robert Marvin","957","100.00"
"27","Hennepin","State House","40B","DFL","Alexander Koenig","363","9.93"
"27","Hennepin","State House","40B","DFL","Samantha Vang","1705","46.65"
"27","Hennepin","State House","40B","DFL","Cindy Yang","1587","43.42"
"27","Hennepin","State House","41B","DFL","Jeffrey Alan Wagner","135","12.11"
"27","Hennepin","State House","41B","DFL","Mary Kunesh-Podein","980","87.89"
"27","Hennepin","State House","46B","R","Bob Helland","422","40.00"
"27","Hennepin","State House","46B","R","Melissa Moore","633","60.00"
"27","Hennepin","State House","46B","DFL","Cheryl Youakim","5458","100.00"
"27","Hennepin","State House","59A","R","Fred Statema","317","100.00"
"27","Hennepin","State House","59A","DFL","Fue Lee","3620","79.53"
"27","Hennepin","State House","59A","DFL","Grace Moua","932","20.47"
"27","Hennepin","State House","59B","R","Lacy Johnson","418","100.00"
"27","Hennepin","State House","59B","DFL","Raymond Dehn","3317","52.60"
"27","Hennepin","State House","59B","DFL","Lisa Neal-Delgado","2989","47.40"
"27","Hennepin","State House","60B","R","Joseph Patiño","190","67.14"
"27","Hennepin","State House","60B","R","Fadumo Taani","93","32.86"
"27","Hennepin","State House","60B","DFL","Mohamud Noor","2909","39.73"
"27","Hennepin","State House","60B","DFL","Mary Mellen","257","3.51"
"27","Hennepin","State House","60B","DFL","Peter Wagenius","2076","28.35"
"27","Hennepin","State House","60B","DFL","Angelo Jaramillo","84","1.15"
"27","Hennepin","State House","60B","DFL","Cordelia Pierson","1287","17.58"
"27","Hennepin","State House","60B","DFL","Haaris Pasha","374","5.11"
"27","Hennepin","State House","60B","DFL","Joshua Preston","335","4.58"
"27","Hennepin","State House","62A","R","Bruce Lundeen","218","100.00"
"27","Hennepin","State House","62A","DFL","Jen Kader","822","10.58"
"27","Hennepin","State House","62A","DFL","Hodan Hassan","2207","28.41"
"27","Hennepin","State House","62A","DFL","Osman Ahmed","1607","20.68"
"27","Hennepin","State House","62A","DFL","Margarita Ortega","1531","19.71"
"27","Hennepin","State House","62A","DFL","Omar M. Fateh","1602","20.62"
"27","Hennepin","State House","62B","R","Ross Tenneson","93","32.18"
"27","Hennepin","State House","62B","R","Ronald W. Peterson","196","67.82"
"27","Hennepin","State House","62B","DFL","Aisha Gomez","7075","100.00"
"27","Hennepin","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","1133","2.21"
"27","Hennepin","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","28137","54.96"
"27","Hennepin","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","21926","42.83"
"27","Hennepin","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","75485","38.87"
"27","Hennepin","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","36516","18.80"
"27","Hennepin","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","79217","40.79"
"27","Hennepin","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","1706","0.88"
"27","Hennepin","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","1262","0.65"
"27","Hennepin","Attorney General","","R","Doug Wardlow","23943","51.59"
"27","Hennepin","Attorney General","","R","Robert Lessard","8268","17.82"
"27","Hennepin","Attorney General","","R","Sharon Anderson","14199","30.59"
"27","Hennepin","Attorney General","","DFL","Mike Rothman","18175","9.52"
"27","Hennepin","Attorney General","","DFL","Debra Hilstrom","27516","14.42"
"27","Hennepin","Attorney General","","DFL","Matt Pelikan","22163","11.61"
"27","Hennepin","Attorney General","","DFL","Tom Foley","15395","8.07"
"27","Hennepin","Attorney General","","DFL","Keith Ellison","107592","56.38"
"27","Hennepin","County Commissioner District 2","02","NP","Blong Yang","7593","26.33"
"27","Hennepin","County Commissioner District 2","02","NP","Irene Fernando","9577","33.21"
"27","Hennepin","County Commissioner District 2","02","NP","Natalie Johnson Lee","5649","19.59"
"27","Hennepin","County Commissioner District 2","02","NP","Iyob Waldsmayate","794","2.75"
"27","Hennepin","County Commissioner District 2","02","NP","Tim Bildsoe","5226","18.12"
"27","Hennepin","County Commissioner District 4","04","NP","Peter McLaughlin","16122","45.40"
"27","Hennepin","County Commissioner District 4","04","NP","Angela Conley","14976","42.18"
"27","Hennepin","County Commissioner District 4","04","NP","Megan Kuhl-Stennes","4410","12.42"
"27","Hennepin","County Sheriff","","NP","Dave Hutch","69899","34.57"
"27","Hennepin","County Sheriff","","NP","Rich Stanek","99431","49.18"
"27","Hennepin","County Sheriff","","NP","Joseph Banks","32865","16.25"
"28","Houston","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","100","9.01"
"28","Houston","U.S. Senate","","R","Rae Hart Anderson","125","11.26"
"28","Houston","U.S. Senate","","R","Jim Newberger","630","56.76"
"28","Houston","U.S. Senate","","R","Merrill Anderson","255","22.97"
"28","Houston","U.S. Senate","","DFL","Steve Carlson","66","4.47"
"28","Houston","U.S. Senate","","DFL","Stephen A. Emery","28","1.90"
"28","Houston","U.S. Senate","","DFL","Amy Klobuchar","1336","90.45"
"28","Houston","U.S. Senate","","DFL","David Robert Groves","22","1.49"
"28","Houston","U.S. Senate","","DFL","Leonard J. Richards","25","1.69"
"28","Houston","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","37","3.29"
"28","Houston","U.S. Senate","Unexpired Term","R","Bob Anderson","596","52.93"
"28","Houston","U.S. Senate","Unexpired Term","R","Karin Housley","493","43.78"
"28","Houston","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","32","2.23"
"28","Houston","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","146","10.19"
"28","Houston","U.S. Senate","Unexpired Term","DFL","Tina Smith","995","69.43"
"28","Houston","U.S. Senate","Unexpired Term","DFL","Nick Leonard","55","3.84"
"28","Houston","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","150","10.47"
"28","Houston","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","55","3.84"
"28","Houston","U.S. House","1","R","Carla Nelson","301","25.04"
"28","Houston","U.S. House","1","R","Jim Hagedorn","784","65.22"
"28","Houston","U.S. House","1","R","Steve Williams","69","5.74"
"28","Houston","U.S. House","1","R","Andrew Candler","48","3.99"
"28","Houston","U.S. House","1","DFL","Dan Feehan","1169","86.53"
"28","Houston","U.S. House","1","DFL","Colin ""Coke"" Minehart","182","13.47"
"28","Houston","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","85","6.94"
"28","Houston","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","472","38.53"
"28","Houston","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","668","54.53"
"28","Houston","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","235","15.79"
"28","Houston","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","164","11.02"
"28","Houston","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","1050","70.56"
"28","Houston","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","24","1.61"
"28","Houston","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","15","1.01"
"28","Houston","Attorney General","","R","Doug Wardlow","538","47.91"
"28","Houston","Attorney General","","R","Robert Lessard","191","17.01"
"28","Houston","Attorney General","","R","Sharon Anderson","394","35.08"
"28","Houston","Attorney General","","DFL","Mike Rothman","78","5.56"
"28","Houston","Attorney General","","DFL","Debra Hilstrom","426","30.39"
"28","Houston","Attorney General","","DFL","Matt Pelikan","102","7.28"
"28","Houston","Attorney General","","DFL","Tom Foley","245","17.48"
"28","Houston","Attorney General","","DFL","Keith Ellison","551","39.30"
"28","Houston","County Commissioner District 4","04","NP","Gary Parr","93","10.85"
"28","Houston","County Commissioner District 4","04","NP","Teresa Walter","241","28.12"
"28","Houston","County Commissioner District 4","04","NP","Ken Visger","359","41.89"
"28","Houston","County Commissioner District 4","04","NP","Bob Scanlan","164","19.14"
"29","Hubbard","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","91","5.54"
"29","Hubbard","U.S. Senate","","R","Rae Hart Anderson","169","10.29"
"29","Hubbard","U.S. Senate","","R","Jim Newberger","1096","66.75"
"29","Hubbard","U.S. Senate","","R","Merrill Anderson","286","17.42"
"29","Hubbard","U.S. Senate","","DFL","Steve Carlson","33","1.92"
"29","Hubbard","U.S. Senate","","DFL","Stephen A. Emery","25","1.46"
"29","Hubbard","U.S. Senate","","DFL","Amy Klobuchar","1633","95.11"
"29","Hubbard","U.S. Senate","","DFL","David Robert Groves","14","0.82"
"29","Hubbard","U.S. Senate","","DFL","Leonard J. Richards","12","0.70"
"29","Hubbard","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","25","1.48"
"29","Hubbard","U.S. Senate","Unexpired Term","R","Bob Anderson","684","40.40"
"29","Hubbard","U.S. Senate","Unexpired Term","R","Karin Housley","984","58.12"
"29","Hubbard","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","13","0.77"
"29","Hubbard","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","46","2.73"
"29","Hubbard","U.S. Senate","Unexpired Term","DFL","Tina Smith","1293","76.87"
"29","Hubbard","U.S. Senate","Unexpired Term","DFL","Nick Leonard","39","2.32"
"29","Hubbard","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","263","15.64"
"29","Hubbard","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","28","1.66"
"29","Hubbard","U.S. House","8","R","Harry Robb Welty","246","14.84"
"29","Hubbard","U.S. House","8","R","Pete Stauber","1412","85.16"
"29","Hubbard","U.S. House","8","DFL","Jason Metsa","114","7.07"
"29","Hubbard","U.S. House","8","DFL","Joe Radinovich","686","42.56"
"29","Hubbard","U.S. House","8","DFL","Soren Christian Sorensen","115","7.13"
"29","Hubbard","U.S. House","8","DFL","Kirsten Kennedy","334","20.72"
"29","Hubbard","U.S. House","8","DFL","Michelle D. Lee","363","22.52"
"29","Hubbard","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","74","4.20"
"29","Hubbard","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","1025","58.24"
"29","Hubbard","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","661","37.56"
"29","Hubbard","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","339","19.72"
"29","Hubbard","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","686","39.91"
"29","Hubbard","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","653","37.99"
"29","Hubbard","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","27","1.57"
"29","Hubbard","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","14","0.81"
"29","Hubbard","Attorney General","","R","Doug Wardlow","765","45.89"
"29","Hubbard","Attorney General","","R","Robert Lessard","396","23.76"
"29","Hubbard","Attorney General","","R","Sharon Anderson","506","30.35"
"29","Hubbard","Attorney General","","DFL","Mike Rothman","85","5.10"
"29","Hubbard","Attorney General","","DFL","Debra Hilstrom","345","20.68"
"29","Hubbard","Attorney General","","DFL","Matt Pelikan","122","7.31"
"29","Hubbard","Attorney General","","DFL","Tom Foley","189","11.33"
"29","Hubbard","Attorney General","","DFL","Keith Ellison","927","55.58"
"30","Isanti","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","217","6.83"
"30","Isanti","U.S. Senate","","R","Rae Hart Anderson","272","8.56"
"30","Isanti","U.S. Senate","","R","Jim Newberger","2161","68.04"
"30","Isanti","U.S. Senate","","R","Merrill Anderson","526","16.56"
"30","Isanti","U.S. Senate","","DFL","Steve Carlson","67","2.48"
"30","Isanti","U.S. Senate","","DFL","Stephen A. Emery","45","1.66"
"30","Isanti","U.S. Senate","","DFL","Amy Klobuchar","2548","94.20"
"30","Isanti","U.S. Senate","","DFL","David Robert Groves","29","1.07"
"30","Isanti","U.S. Senate","","DFL","Leonard J. Richards","16","0.59"
"30","Isanti","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","95","2.95"
"30","Isanti","U.S. Senate","Unexpired Term","R","Bob Anderson","1230","38.15"
"30","Isanti","U.S. Senate","Unexpired Term","R","Karin Housley","1899","58.90"
"30","Isanti","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","46","1.76"
"30","Isanti","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","158","6.03"
"30","Isanti","U.S. Senate","Unexpired Term","DFL","Tina Smith","1925","73.45"
"30","Isanti","U.S. Senate","Unexpired Term","DFL","Nick Leonard","90","3.43"
"30","Isanti","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","348","13.28"
"30","Isanti","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","54","2.06"
"30","Isanti","U.S. House","8","R","Harry Robb Welty","458","14.51"
"30","Isanti","U.S. House","8","R","Pete Stauber","2699","85.49"
"30","Isanti","U.S. House","8","DFL","Jason Metsa","163","6.40"
"30","Isanti","U.S. House","8","DFL","Joe Radinovich","977","38.39"
"30","Isanti","U.S. House","8","DFL","Soren Christian Sorensen","187","7.35"
"30","Isanti","U.S. House","8","DFL","Kirsten Kennedy","764","30.02"
